motif,length,success_count,failure_count,success_support,failure_support,support_difference,lift,log_odds_ratio,p_value,q_value,abs_support_difference,abs_log_odds_ratio
instantiate|compute|compute|apply-formula,4,0,14,0.0,0.4375,-0.4375,0.0,-4.998124932401892,3.42092041044502e-10,1.4783263202280264e-08,0.4375,4.998124932401892
compute|compute|apply-formula|compute,4,0,14,0.0,0.4375,-0.4375,0.0,-4.998124932401892,3.42092041044502e-10,1.4783263202280264e-08,0.4375,4.998124932401892
compute|compute|compute|apply-formula,4,0,14,0.0,0.4375,-0.4375,0.0,-4.998124932401892,3.42092041044502e-10,1.4783263202280264e-08,0.4375,4.998124932401892
compute|compute|apply-formula,3,0,14,0.0,0.4375,-0.4375,0.0,-4.998124932401892,3.42092041044502e-10,1.4783263202280264e-08,0.4375,4.998124932401892
compute|rewrite|compute|conclude,4,10,17,0.10638297872340426,0.53125,-0.42486702127659576,0.20025031251417214,-2.206737134203918,2.423572252191234e-06,3.576246859940724e-05,0.42486702127659576,2.206737134203918
analyze|instantiate|compute|conclude,4,20,20,0.2127659574468085,0.625,-0.4122340425531915,0.3404255313702128,-1.7850704810772584,4.151065307072717e-05,0.0003537175367294358,0.4122340425531915,1.7850704810772584
analyze|rewrite|compute|compute,4,26,22,0.2765957446808511,0.6875,-0.4109042553191489,0.4023210825869527,-1.7118290643228997,5.4389530890123486e-05,0.00045702314150728764,0.4109042553191489,1.7118290643228997
compute|rewrite|apply-formula|compute,4,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
instantiate|compute|rewrite|apply-formula,4,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
compute|rewrite|compute|apply-formula,4,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
rewrite|compute|compute|apply-formula,4,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
compute|rewrite|apply-formula,3,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
compute|compute|apply-formula|conclude,4,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
analyze|compute|rewrite|apply-formula,4,0,13,0.0,0.40625,-0.40625,0.0,-4.874022234934325,2.0345474020015117e-09,5.060397714914642e-08,0.40625,4.874022234934325
analyze|compute|rewrite|conclude,4,12,17,0.1276595744680851,0.53125,-0.40359042553191493,0.24030037501700655,-2.0084305060366474,1.0974899381298942e-05,0.00013019243383697763,0.40359042553191493,2.0084305060366474
instantiate|compute|conclude,3,21,20,0.22340425531914893,0.625,-0.4015957446808511,0.3574468079387234,-1.723928712921281,5.830805961208324e-05,0.0004832380282919227,0.4015957446808511,1.723928712921281
